omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,695.923462,0.770162,0.661428
699.984741,696.360657,0.823619,0.517846
699.984741,702.303467,0.823619,0.605488
699.984741,702.346619,0.002431,0.358734
699.984741,702.163879,0.002431,0.246258
699.984741,702.796509,-0.050589,0.063603
699.984741,703.215515,-0.050589,-0.063053
699.984741,702.049011,-0.082970,-0.143678
699.984741,701.493286,-0.082970,-0.166577
699.984741,701.888550,0.010738,-0.000319
699.984741,701.340698,0.010738,0.221331
699.984741,703.227600,-0.026131,0.022533
699.984741,701.360962,-0.026131,-0.015084
699.984741,698.171814,0.113168,-0.092320
699.984741,696.540100,0.113168,-0.069039
699.984741,695.506775,0.574681,0.605954
699.984741,694.409790,0.574681,0.724037
699.984741,696.246582,0.828302,0.731207
699.984741,694.925293,0.828302,0.787817
699.984741,697.572998,0.857839,0.687741
699.984741,702.599426,0.857839,0.740021
699.984741,702.708008,-0.038171,0.272158
699.984741,702.546326,-0.038171,0.174390
699.984741,703.611328,-0.079235,0.011713
699.984741,703.430969,-0.079235,-0.119019
699.984741,702.408386,-0.131251,-0.144914
699.984741,701.431213,-0.131251,-0.146674
699.984741,702.007507,0.026612,0.006507
699.984741,701.333679,0.026612,0.140886
699.984741,703.320801,-0.046276,0.067283
699.984741,701.039124,-0.046276,-0.092623
699.984741,698.034424,0.105578,-0.146343
699.984741,696.551270,0.105578,0.218995
699.984741,695.169067,0.560169,0.486852
699.984741,694.068420,0.560169,0.737053
699.984741,696.796021,0.806235,0.720476
699.984741,694.579346,0.806235,0.696048
699.984741,697.555176,0.820160,0.565499
699.984741,702.200562,0.820160,0.834952
699.984741,702.455750,-0.016926,0.355990
699.984741,702.364685,-0.016926,0.116247
699.984741,703.681213,-0.131413,-0.077436
699.984741,703.528259,-0.131413,-0.260320
699.984741,702.025146,-0.154832,-0.261695
699.984741,701.101318,-0.154832,-0.415639
699.984741,700.828857,0.086184,0.283681
699.984741,701.036865,0.086184,0.187674
699.984741,703.199585,-0.044152,0.055156
699.984741,700.417725,-0.044152,-0.025829
699.984741,698.086121,0.135508,-0.094304
699.984741,696.182251,0.135508,0.213466
699.984741,694.614441,0.636303,0.519835
699.984741,694.096802,0.636303,0.633778
699.984741,696.419067,0.760150,0.698834
699.984741,695.135437,0.760150,0.604936
699.984741,697.487244,0.738946,0.343281
699.984741,702.135254,0.738946,0.939610
699.984741,702.144836,0.013291,0.078611
699.984741,702.372498,0.013291,0.168381
699.984741,703.036682,-0.112545,-0.008418
