omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
150.051956,0.124421,0.252731,0.000000
148.484299,0.279459,0.265576,0.000000
150.573364,0.218339,0.265576,0.000000
148.146515,0.268714,0.255698,0.000000
150.330505,-0.031127,0.255698,0.000000
148.930038,0.188752,0.261952,0.000000
149.984863,0.217945,0.261952,0.000000
148.887131,0.213964,0.249443,0.000000
150.269730,0.217867,0.249443,0.000000
150.202362,0.377221,0.255162,0.000000
149.348846,0.218403,0.255162,0.000000
150.267822,0.269519,0.246046,0.000000
149.762741,0.233312,0.246046,0.000000
150.254669,0.269341,0.256092,0.000000
150.650589,0.170610,0.256092,0.000000
149.432907,0.116466,0.254739,0.000000
151.710876,0.201406,0.254739,0.000000
149.677872,0.080967,0.250409,0.000000
150.783600,0.108728,0.250409,0.000000
148.810516,0.429385,0.247864,0.000000
150.551224,0.185307,0.247864,0.000000
149.035156,0.278912,0.256468,0.000000
149.107147,0.326232,0.256468,0.000000
148.956360,0.269718,0.256060,0.000000
149.220917,0.015637,0.256060,0.000000
149.393112,0.367340,0.263721,0.000000
148.800507,0.218457,0.263721,0.000000
149.384079,0.278703,0.258567,0.000000
150.151077,0.139148,0.258567,0.000000
149.479828,0.251307,0.262320,0.000000
150.355942,0.047805,0.262320,0.000000
148.429337,0.332328,0.257793,0.000000
151.217361,0.232294,0.257793,0.000000
149.158401,0.287256,0.253547,0.000000
150.823349,0.168934,0.253547,0.000000
150.197723,0.269900,0.239210,0.000000
151.103790,0.184169,0.239210,0.000000
150.300735,0.165523,0.249363,0.000000
149.413620,0.170034,0.249363,0.000000
149.885635,0.253403,0.251098,0.000000
149.720703,-0.033382,0.251098,0.000000
149.837357,0.438307,0.261267,0.000000
149.638168,0.109457,0.261267,0.000000
148.949875,0.279741,0.258163,0.000000
150.734512,0.198303,0.258163,0.000000
149.180801,0.333185,0.258888,0.000000
150.457581,0.104590,0.258888,0.000000
149.178894,0.216196,0.246590,0.000000
151.437698,0.183924,0.246590,0.000000
150.013596,0.283455,0.247593,0.000000
150.784729,0.187886,0.247593,0.000000
150.461441,0.280033,0.237834,0.000000
150.589752,0.074314,0.237834,0.000000
150.649628,0.429281,0.248630,0.000000
149.875595,0.156203,0.248630,0.000000
149.961456,0.325578,0.249683,0.000000
150.528427,0.216570,0.249683,0.000000
150.433319,0.247813,0.256426,0.000000
151.217514,0.197970,0.256426,0.000000
149.111450,-0.031023,0.249650,0.000000
151.142288,0.141494,0.249650,0.000000
149.155441,0.259193,0.258341,0.000000
150.048553,0.191894,0.258341,0.000000
148.816223,0.225064,0.257926,0.000000
149.695145,0.232402,0.257926,0.000000
149.661163,0.372885,0.260635,0.000000
149.334259,0.172388,0.260635,0.000000
149.299606,0.268019,0.253713,0.000000
149.752136,0.216343,0.253713,0.000000
149.964081,0.435985,0.260517,0.000000
149.792786,0.193792,0.260517,0.000000
149.607620,0.199099,0.254136,0.000000
150.943695,0.181283,0.254136,0.000000
149.276108,0.333905,0.260520,0.000000
150.849854,0.258753,0.260520,0.000000
148.848328,0.445312,0.251419,0.000000
151.158844,0.165927,0.251419,0.000000
150.212799,0.308018,0.253512,0.000000
150.439697,0.156477,0.253512,0.000000
149.525269,0.316888,0.248250,0.000000
150.024979,0.271173,0.248250,0.000000
150.187134,0.332543,0.258773,0.000000
149.676758,0.195633,0.258773,0.000000
149.753098,0.288958,0.251258,0.000000
150.285217,0.181687,0.251258,0.000000
150.416611,0.248074,0.261566,0.000000
150.963821,0.213289,0.261566,0.000000
148.921661,0.245382,0.256574,0.000000
150.770752,0.510256,0.256574,0.000000
150.002289,0.539287,0.262557,0.000000
150.581329,0.174478,0.262557,0.000000
149.110962,0.276269,0.249949,0.000000
150.366150,0.221812,0.249949,0.000000
150.677002,0.409746,0.250309,0.000000
150.096466,0.234853,0.250309,0.000000
150.704697,0.345800,0.243509,0.000000
149.948456,0.059544,0.243509,0.000000
150.667007,0.280455,0.254599,0.000000
150.400574,0.181942,0.254599,0.000000
149.736160,0.277532,0.254208,0.000000
151.145294,0.102916,0.254208,0.000000
150.439102,0.228619,0.255878,0.000000
151.168457,0.245594,0.255878,0.000000
148.912750,0.310324,0.250566,0.000000
150.236115,0.189618,0.250566,0.000000
149.588593,0.153381,0.257441,0.000000
149.897690,0.187503,0.257441,0.000000
149.210495,0.160579,0.254038,0.000000
149.238220,0.292666,0.254038,0.000000
149.802109,0.242478,0.261919,0.000000
149.042572,0.177092,0.261919,0.000000
149.349014,0.424458,0.258951,0.000000
149.510590,0.259645,0.258951,0.000000
150.226868,0.392171,0.264093,0.000000
150.332047,0.229179,0.264093,0.000000
149.184082,0.321156,0.259995,0.000000
150.858215,0.192802,0.259995,0.000000
149.809570,0.324359,0.257197,0.000000
151.148117,0.277393,0.257197,0.000000
149.570374,0.250250,0.245915,0.000000
150.962219,0.220649,0.245915,0.000000
150.831680,0.334109,0.250561,0.000000
150.231720,0.139699,0.250561,0.000000
149.937164,0.268577,0.249025,0.000000
149.858261,0.118871,0.249025,0.000000
150.226410,0.226938,0.257078,0.000000
149.801682,0.261422,0.257078,0.000000
149.653320,0.303651,0.257422,0.000000
150.317230,0.228460,0.257422,0.000000
149.952118,0.233465,0.258334,0.000000
151.250565,0.078247,0.258334,0.000000
149.624725,0.162330,0.253324,0.000000
151.334290,0.176069,0.253324,0.000000
150.337387,0.230718,0.249411,0.000000
151.292221,0.233235,0.249411,0.000000
