dbg_omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep.active
102.050583,0.304020,0.230325,1.000000
102.182358,0.367318,0.264622,1.000000
97.447235,0.166776,0.252762,1.000000
93.072426,-0.041461,0.317787,1.000000
95.595222,0.241404,0.305581,1.000000
93.052269,0.488263,0.284517,1.000000
90.050591,0.212922,0.272150,1.000000
93.878563,0.328537,0.305351,1.000000
97.248024,0.346270,0.293014,1.000000
96.707176,0.199588,0.220435,1.000000
100.080101,0.267788,0.208317,1.000000
106.826073,0.521881,0.142848,1.000000
106.728203,0.024616,0.131133,1.000000
104.985062,0.299786,0.088671,1.000000
110.123825,0.054707,0.077541,1.000000
110.017281,0.081520,0.009854,1.000000
106.310242,0.053185,-0.000520,1.000000
108.468239,0.055397,0.034966,1.000000
108.921883,0.198418,0.025506,1.000000
107.001923,0.081334,-0.001977,1.000000
104.698433,0.045005,-0.010375,1.000000
106.100510,-0.011943,0.015545,1.000000
104.334038,-0.141938,0.008338,1.000000
100.544502,-0.045108,0.028020,1.000000
103.481682,-0.013981,0.022116,1.000000
105.082298,0.089350,-0.009169,1.000000
102.570343,0.096678,-0.013679,1.000000
102.777962,-0.004042,0.013337,1.000000
103.976692,0.047637,0.010293,1.000000
100.581596,-0.115412,-0.002227,1.000000
97.229805,-0.087584,-0.003758,1.000000
97.768242,0.125413,0.050887,1.000000
97.077209,0.183192,0.050894,1.000000
91.311241,0.028835,0.074617,1.000000
90.021088,-0.022124,0.076163,1.000000
94.578148,-0.011763,0.110746,1.000000
92.799232,0.135568,0.113809,1.000000
91.863197,0.111040,0.122505,1.000000
98.682121,0.026574,0.127039,1.000000
102.392937,0.017531,0.033171,1.000000
102.464043,-0.086210,0.039106,1.000000
104.002457,-0.139658,0.031357,1.000000
109.178131,0.097492,0.038603,1.000000
109.450676,0.029544,-0.026542,1.000000
105.506203,0.050472,-0.018096,1.000000
106.565353,-0.003647,0.040805,1.000000
106.746384,0.222591,0.050322,1.000000
100.020332,0.009860,0.066201,1.000000
96.382469,-0.015183,0.076642,1.000000
96.717560,0.137262,0.167731,1.000000
94.128334,0.092978,0.178935,1.000000
89.684944,0.355039,0.232872,1.000000
88.963753,0.254454,0.244667,1.000000
91.117622,0.105795,0.283515,1.000000
91.399254,0.369049,0.295718,1.000000
88.936295,0.223639,0.302497,1.000000
92.318710,0.212567,0.314919,1.000000
97.038567,0.070271,0.281703,1.000000
95.663437,0.053426,0.294151,1.000000
98.081696,0.778111,0.296106,1.000000
102.079666,0.302194,0.308388,1.000000
99.707237,0.236390,0.258582,1.000000
94.574837,0.282390,0.270506,1.000000
92.791870,0.236088,0.365399,1.000000
93.531372,0.553301,0.376780,1.000000
90.863564,0.383196,0.390665,1.000000
85.476814,0.247756,0.401326,1.000000
86.388084,0.827914,0.496143,1.000000
87.619324,0.559794,0.505917,1.000000
83.183235,0.392315,0.502625,1.000000
83.014183,0.510134,0.511359,1.000000
88.315590,0.560134,0.526669,1.000000
89.240601,0.419718,0.534226,1.000000
88.825783,0.434051,0.503386,1.000000
91.887527,0.531857,0.509649,1.000000
99.047852,0.619317,0.462943,1.000000
99.821556,0.279314,0.467812,1.000000
98.782379,0.367441,0.429666,1.000000
105.105110,0.484683,0.433064,1.000000
105.965981,0.292869,0.357210,1.000000
102.427475,0.379858,0.359083,1.000000
104.565498,0.362499,0.399450,1.000000
106.466797,0.369933,0.399767,1.000000
104.668022,0.404486,0.361392,1.000000
102.891663,0.558958,0.360148,1.000000
104.623062,0.358009,0.390600,1.000000
104.861015,0.305516,0.387812,1.000000
100.818802,0.399650,0.383957,1.000000
103.147682,0.495663,0.379669,1.000000
106.805916,0.409324,0.354992,1.000000
103.003761,0.328695,0.349268,1.000000
103.417290,0.336981,0.374592,1.000000
108.582184,0.285288,0.367521,1.000000
106.648689,0.065800,0.283256,1.000000
100.909653,0.181865,0.274949,1.000000
100.169258,0.325139,0.362031,1.000000
100.005936,0.536323,0.352616,1.000000
94.238747,0.147245,0.365165,1.000000
93.602211,0.349053,0.354788,1.000000
98.167595,0.399190,0.363699,1.000000
96.135956,0.440359,0.352523,1.000000
97.246368,0.471913,0.344655,1.000000
104.512169,0.440638,0.332855,1.000000
108.677704,0.269460,0.210279,1.000000
109.744270,0.405329,0.198040,1.000000
115.595642,0.185259,0.135764,1.000000
120.958000,0.226725,0.123278,1.000000
118.014893,0.152741,0.019574,1.000000
116.455917,0.050398,0.007035,1.000000
119.093620,0.042796,0.022835,1.000000
112.953423,-0.109174,0.010442,1.000000
108.196892,0.093742,0.077214,1.000000
107.704781,0.359588,0.065162,1.000000
103.706421,0.015404,0.083815,1.000000
98.491631,-0.008526,0.072294,1.000000
97.964317,0.080380,0.154270,1.000000
99.936821,0.108063,0.143462,1.000000
97.368584,0.201697,0.113462,1.000000
97.323265,0.158798,0.103538,1.000000
102.836548,-0.117725,0.093654,1.000000
104.198845,0.179628,0.084770,1.000000
103.059448,0.328697,0.037828,1.000000
106.610153,0.036811,0.030126,1.000000
106.467155,0.127058,-0.015382,1.000000
101.277168,0.029002,-0.021780,1.000000
98.925056,0.054903,0.048359,1.000000
99.507408,0.205484,0.043368,1.000000
95.538918,0.173590,0.048846,1.000000
90.738708,0.047054,0.045342,1.000000
91.924843,0.113506,0.125146,1.000000
90.989113,-0.052966,0.123184,1.000000
86.313530,-0.015141,0.136956,1.000000
88.305664,-0.082244,0.136569,1.000000
91.956841,0.037609,0.125289,1.000000
92.624550,0.220290,0.126485,1.000000
93.801353,0.038514,0.103673,1.000000
98.046562,0.269362,0.106435,1.000000
102.479164,-0.049942,0.031283,1.000000
100.222015,0.266952,0.035567,1.000000
100.182343,-0.134498,0.053073,1.000000
104.661530,0.259064,0.058813,1.000000
102.688934,0.072954,0.008563,1.000000
99.784721,-0.007902,0.015668,1.000000
101.985191,-0.026089,0.067798,1.000000
102.342651,0.067921,0.076158,1.000000
100.382736,0.179468,0.066143,1.000000
98.196182,-0.023825,0.075625,1.000000
99.472771,0.039201,0.124114,1.000000
99.114288,0.363339,0.134569,1.000000
95.299248,0.064778,0.153990,1.000000
96.585869,-0.011322,0.165252,1.000000
100.275681,0.222962,0.167967,1.000000
98.535545,0.158728,0.179857,1.000000
97.093681,0.119852,0.201106,1.000000
99.149605,0.097943,0.213437,1.000000
98.270264,0.329772,0.208253,1.000000
94.072014,0.335910,0.220828,1.000000
92.809425,0.314052,0.296906,1.000000
93.932289,0.384835,0.309526,1.000000
91.986511,0.197718,0.313037,1.000000
86.612823,0.264015,0.325499,1.000000
87.669327,0.226713,0.417415,1.000000
92.104156,0.277008,0.429521,1.000000
90.073029,0.440653,0.383208,1.000000
90.796982,0.408614,0.394765,1.000000
98.078339,0.252220,0.387975,1.000000
101.461243,0.094108,0.398798,1.000000
101.804184,0.313006,0.327435,1.000000
104.850983,0.248899,0.337350,1.000000
110.277031,0.468359,0.291073,1.000000
110.162743,0.366160,0.299921,1.000000
106.574097,0.228580,0.296288,1.000000
108.540833,0.282501,0.303927,1.000000
108.137260,0.274600,0.301365,1.000000
101.268578,0.189429,0.307672,1.000000
99.011040,0.894409,0.412329,1.000000
99.362938,0.573733,0.417202,1.000000
96.120293,0.176170,0.433366,1.000000
92.625175,0.289931,0.436725,1.000000
93.526154,0.538716,0.499812,1.000000
95.998726,0.330511,0.501602,1.000000
94.790520,0.312686,0.468495,1.000000
94.409172,0.511542,0.468687,1.000000
99.984947,0.644468,0.460455,1.000000
101.822311,0.349555,0.459044,1.000000
101.964142,0.458622,0.415591,1.000000
106.574738,0.719199,0.412599,1.000000
106.672279,0.343828,0.338537,1.000000
101.565041,0.446655,0.334010,1.000000
98.599884,0.288935,0.407128,1.000000
99.602966,0.515692,0.401138,1.000000
97.029968,0.418487,0.397071,1.000000
91.335594,0.248068,0.389713,1.000000
92.532547,0.401306,0.466366,1.000000
93.254585,0.482330,0.457757,1.000000
87.919037,0.334924,0.451843,1.000000
90.436661,0.533428,0.442121,1.000000
94.274529,0.451212,0.417149,1.000000
94.538734,0.344120,0.406469,1.000000
94.922775,0.409246,0.379765,1.000000
100.794174,0.552312,0.368299,1.000000
105.323677,0.299129,0.262187,1.000000
103.510201,0.169295,0.250119,1.000000
107.707024,0.333962,0.226751,1.000000
111.421585,0.233038,0.214275,1.000000
107.438400,0.121933,0.142720,1.000000
108.120491,0.194993,0.130037,1.000000
110.559860,0.155139,0.124222,1.000000
108.654846,0.104719,0.111536,1.000000
105.849823,0.185800,0.122186,1.000000
106.960274,-0.004802,0.109702,1.000000
107.268570,0.394408,0.092738,1.000000
103.838341,0.061178,0.080659,1.000000
105.427200,0.230285,0.110409,1.000000
108.738823,0.135610,0.098929,1.000000
104.724777,0.030925,0.047235,1.000000
104.867058,0.074925,0.036542,1.000000
109.853516,-0.197488,0.030786,1.000000
106.626236,0.062206,0.021051,1.000000
100.716156,0.099832,0.043838,1.000000
99.894630,0.169507,0.035222,1.000000
98.991837,0.050844,0.064724,1.000000
92.829918,0.004272,0.057366,1.000000
91.588959,0.166689,0.140646,1.000000
95.742607,0.122802,0.134667,1.000000
93.840157,0.034515,0.084775,1.000000
93.887024,0.307852,0.080273,1.000000
100.281517,0.150748,0.069960,1.000000
104.347961,-0.014687,0.067008,1.000000
104.614548,0.135247,-0.018888,1.000000
108.587807,0.030590,-0.020239,1.000000
114.114365,-0.031063,-0.085975,1.000000
113.295052,-0.027351,-0.085702,1.000000
109.702995,-0.132814,-0.085973,1.000000
112.089401,0.024057,-0.084080,1.000000
110.061249,-0.190096,-0.093801,1.000000
102.967094,-0.026096,-0.090318,1.000000
101.928963,0.000000,0.017791,1.000000
100.658607,0.215458,0.022809,1.000000
95.765999,-0.040097,0.058957,1.000000
91.888680,-0.066170,0.065431,1.000000
92.759369,0.044593,0.143997,1.000000
93.969994,0.118472,0.151822,1.000000
91.636261,0.110382,0.147572,1.000000
92.037613,0.070277,0.156620,1.000000
97.415634,0.215738,0.155298,1.000000
98.507751,-0.054421,0.165424,1.000000
97.128830,0.106836,0.144566,1.000000
99.813011,0.213728,0.155605,1.000000
101.407089,-0.012139,0.130458,1.000000
97.180656,0.170079,0.142231,1.000000
93.310501,0.063795,0.215093,1.000000
93.943199,0.222348,0.227408,1.000000
92.562408,0.099242,0.252221,1.000000
87.673393,0.205915,0.264878,1.000000
85.444672,0.207095,0.359933,1.000000
87.798111,0.440205,0.372725,1.000000
85.524254,0.210654,0.365675,1.000000
82.674652,0.655287,0.378392,1.000000
86.284103,0.388097,0.431042,1.000000
89.818253,0.476210,0.443476,1.000000
89.932892,0.297508,0.387722,1.000000
91.589363,0.526306,0.399670,1.000000
97.436836,0.087736,0.381619,1.000000
100.866257,0.378972,0.392885,1.000000
98.511185,0.358687,0.336348,1.000000
100.043930,0.371087,0.346746,1.000000
104.801888,0.409050,0.333127,1.000000
102.197174,0.408031,0.342486,1.000000
100.237190,0.336638,0.370704,1.000000
103.339767,0.408194,0.378870,1.000000
103.890953,0.344288,0.346069,1.000000
101.514053,0.342378,0.352907,1.000000
100.246689,0.363061,0.398918,1.000000
102.701302,0.064699,0.404313,1.000000
101.040901,0.679549,0.391720,1.000000
97.996429,0.137410,0.395585,1.000000
101.142532,0.505753,0.438919,1.000000
103.556808,0.522375,0.441187,1.000000
101.305580,0.372421,0.400139,1.000000
101.816818,0.288515,0.400772,1.000000
103.733528,0.647413,0.396281,1.000000
100.908562,0.091892,0.395268,1.000000
97.624763,0.330609,0.432687,1.000000
98.609711,0.039670,0.430042,1.000000
98.831406,0.311063,0.422301,1.000000
93.582245,0.374797,0.418068,1.000000
92.509827,0.350022,0.491877,1.000000
97.763260,0.421413,0.486123,1.000000
96.541214,0.353562,0.416473,1.000000
96.678535,0.453521,0.409293,1.000000
104.888924,0.080312,0.385717,1.000000
108.512260,0.301477,0.377228,1.000000
108.569489,0.386729,0.278676,1.000000
112.688980,0.122492,0.269016,1.000000
117.596375,0.348197,0.188101,1.000000
115.518379,0.296944,0.177430,1.000000
113.524864,0.231937,0.180924,1.000000
116.022270,0.239699,0.169417,1.000000
111.395264,0.036754,0.145925,1.000000
105.226662,0.026156,0.133772,1.000000
105.204163,0.191455,0.226388,1.000000
102.822090,0.203505,0.213789,1.000000
97.550896,0.187787,0.239622,1.000000
96.853333,0.209022,0.226786,1.000000
99.319878,0.285319,0.240719,1.000000
98.443275,0.340803,0.227858,1.000000
96.769989,0.153083,0.223147,1.000000
102.383362,0.186448,0.210474,1.000000
104.529037,0.255282,0.128675,1.000000
104.228432,-0.012884,0.116400,1.000000
108.474342,0.241522,0.090733,1.000000
108.472549,0.161909,0.079061,1.000000
102.933372,0.092176,0.058205,1.000000
99.840828,0.159310,0.047329,1.000000
99.925316,0.071566,0.106932,1.000000
96.989594,0.029567,0.097035,1.000000
90.677612,0.106778,0.140164,1.000000
91.163383,-0.068467,0.131409,1.000000
91.877396,-0.014388,0.145597,1.000000
86.832916,0.206751,0.138132,1.000000
88.688622,0.268759,0.190884,1.000000
92.303215,0.253072,0.184835,1.000000
92.208328,0.077891,0.116209,1.000000
92.046707,0.002988,0.111676,1.000000
96.310150,0.144577,0.100819,1.000000
100.798470,0.322741,0.097879,1.000000
99.685722,0.070648,0.018426,1.000000
100.949356,-0.028429,0.017130,1.000000
105.988777,0.338747,-0.008265,1.000000
103.335236,-0.065285,-0.007895,1.000000
101.097435,-0.041594,0.010172,1.000000
103.870361,0.101951,0.012204,1.000000
103.988068,-0.034680,-0.011419,1.000000
100.796783,-0.057614,-0.007758,1.000000
99.399834,-0.003332,0.042715,1.000000
101.141930,0.188149,0.047945,1.000000
99.973312,0.255739,0.037906,1.000000
96.409508,0.074183,0.044619,1.000000
99.262985,-0.008512,0.098346,1.000000
101.639244,0.077052,0.106432,1.000000
97.513306,0.086178,0.079461,1.000000
97.953613,-0.060108,0.088784,1.000000
102.716400,0.084722,0.100829,1.000000
101.309296,-0.004606,0.111235,1.000000
95.189568,0.000000,0.137101,1.000000
92.934120,0.159171,0.148417,1.000000
93.740364,-0.078230,0.208576,1.000000
89.467369,0.131005,0.220612,1.000000
85.209908,0.094353,0.299697,1.000000
88.864075,0.219419,0.312253,1.000000
90.608070,0.210621,0.291998,1.000000
88.425262,0.151962,0.304863,1.000000
91.758896,0.337351,0.334105,1.000000
97.909897,0.279875,0.347065,1.000000
100.562553,0.624158,0.251394,1.000000
101.651039,0.199749,0.264230,1.000000
106.745018,0.323709,0.240806,1.000000
111.612679,0.250073,0.253302,1.000000
109.779686,0.242236,0.181163,1.000000
106.830498,0.187537,0.193110,1.000000
109.698753,0.223181,0.245322,1.000000
107.250221,0.142450,0.256518,1.000000
100.547775,0.247335,0.300350,1.000000
100.347771,0.206925,0.310606,1.000000
99.485542,0.356804,0.360523,1.000000
94.641792,0.274570,0.369667,1.000000
91.493530,0.439931,0.450267,1.000000
93.044952,0.470663,0.458142,1.000000
94.636475,0.342580,0.453065,1.000000
93.216545,0.827406,0.459539,1.000000
94.366592,0.434074,0.482296,1.000000
100.507080,0.648163,0.487258,1.000000
101.736687,0.543631,0.397400,1.000000
101.044922,0.590445,0.400765,1.000000
104.671402,0.287224,0.400666,1.000000
105.493355,0.505936,0.402377,1.000000
100.672310,0.293382,0.388694,1.000000
98.176147,0.418689,0.388720,1.000000
99.031219,0.513103,0.436357,1.000000
96.442169,0.458402,0.434696,1.000000
90.682831,0.545651,0.483626,1.000000
91.942749,0.241713,0.480305,1.000000
92.555992,0.556645,0.481074,1.000000
88.271248,0.282721,0.476148,1.000000
90.036636,0.608101,0.523547,1.000000
94.220322,0.430497,0.517098,1.000000
95.424904,0.409737,0.433502,1.000000
97.161438,0.545686,0.425637,1.000000
102.991692,0.540577,0.384142,1.000000
106.932846,0.267981,0.374994,1.000000
104.770775,0.569013,0.289596,1.000000
107.421608,0.624383,0.279319,1.000000
111.756371,0.248361,0.236834,1.000000
108.166000,0.237851,0.225602,1.000000
108.416000,0.211781,0.238734,1.000000
111.342949,0.253556,0.226736,1.000000
110.367714,0.227702,0.175112,1.000000
106.721443,0.018693,0.162550,1.000000
107.114616,0.151543,0.197500,1.000000
107.734108,0.304517,0.184588,1.000000
103.762489,0.024684,0.170863,1.000000
104.381485,0.180788,0.157821,1.000000
108.441269,0.226467,0.143159,1.000000
106.374420,0.170187,0.130208,1.000000
105.487778,0.110457,0.128126,1.000000
107.561958,-0.027616,0.115486,1.000000
104.904091,-0.046415,0.086006,1.000000
100.871994,0.259347,0.073892,1.000000
101.089165,-0.042878,0.128797,1.000000
100.980171,0.123873,0.117416,1.000000
95.239815,-0.000177,0.119734,1.000000
93.778458,0.162035,0.109281,1.000000
98.435417,0.047955,0.134231,1.000000
96.519577,0.109624,0.124884,1.000000
96.327103,0.356145,0.119806,1.000000
103.604980,0.124417,0.111726,1.000000
106.654366,0.290801,0.002670,1.000000
106.684410,0.349858,-0.004004,1.000000
110.044228,0.019077,-0.032351,1.000000
114.617683,-0.084452,-0.037505,1.000000
112.843895,0.007634,-0.111366,1.000000
109.995338,0.043728,-0.114910,1.000000
112.714127,0.049607,-0.081818,1.000000
108.865730,0.036201,-0.083690,1.000000
102.058411,0.012438,-0.030654,1.000000
101.416328,0.063220,-0.030821,1.000000
99.568558,-0.259027,0.014093,1.000000
95.336647,0.091490,0.015636,1.000000
92.409302,-0.002108,0.094337,1.000000
94.624016,-0.036731,0.097564,1.000000
95.315399,-0.097341,0.084745,1.000000
92.236610,0.035540,0.089602,1.000000
94.057266,0.105381,0.128271,1.000000
99.127945,0.108730,0.134676,1.000000
97.826134,0.224654,0.067455,1.000000
99.150261,0.128210,0.075301,1.000000
103.312248,-0.037372,0.064654,1.000000
100.933235,0.143504,0.073806,1.000000
95.674164,0.097695,0.108101,1.000000
93.489944,0.091613,0.118403,1.000000
94.084732,0.105523,0.182900,1.000000
91.318985,0.093702,0.194176,1.000000
85.333939,-0.111447,0.254502,1.000000
85.808403,0.322879,0.266560,1.000000
87.289146,0.246406,0.296526,1.000000
82.827026,0.224842,0.309158,1.000000
82.261993,0.266463,0.375405,1.000000
87.429337,0.388718,0.388396,1.000000
88.538269,0.287253,0.336013,1.000000
87.588470,0.258692,0.349138,1.000000
90.175430,0.131731,0.365428,1.000000
95.939919,0.521815,0.378462,1.000000
97.259247,0.279230,0.297374,1.000000
95.830490,0.301112,0.310092,1.000000
101.251633,0.335824,0.318647,1.000000
103.528900,0.281121,0.330830,1.000000
99.861198,0.307760,0.300597,1.000000
100.577377,0.358660,0.312034,1.000000
103.445869,0.279297,0.320642,1.000000
102.289055,0.457791,0.331135,1.000000
99.686157,0.334845,0.350203,1.000000
100.124992,0.342162,0.359570,1.000000
102.317902,0.458696,0.366462,1.000000
99.275726,0.323570,0.374541,1.000000
98.115440,0.326163,0.415575,1.000000
102.928650,0.486214,0.422226,1.000000
102.308945,0.322039,0.369616,1.000000
99.279053,0.328691,0.374721,1.000000
103.817917,0.468390,0.415727,1.000000
107.273750,0.384546,0.419198,1.000000
101.001343,0.029591,0.370070,1.000000
97.519203,0.371170,0.371845,1.000000
98.430367,0.181874,0.451079,1.000000
95.937820,0.350782,0.451126,1.000000
90.909630,0.512632,0.489119,1.000000
93.116150,0.440821,0.487436,1.000000
96.607071,0.435901,0.466699,1.000000
93.999001,0.534370,0.463314,1.000000
97.788101,0.454588,0.467184,1.000000
104.783073,0.325430,0.462153,1.000000
108.052368,0.231565,0.333832,1.000000
109.813576,0.663245,0.327242,1.000000
116.499329,0.172774,0.271313,1.000000
119.851006,0.348031,0.263277,1.000000
116.087990,0.193155,0.184267,1.000000
116.191231,0.295418,0.174924,1.000000
118.031693,0.258326,0.173893,1.000000
110.914078,-0.251558,0.163404,1.000000
107.986603,0.251915,0.242988,1.000000
107.276138,0.238989,0.231534,1.000000
102.871033,0.276544,0.246482,1.000000
98.364861,0.207952,0.234262,1.000000
99.139862,0.358612,0.299972,1.000000
100.501518,0.223664,0.287199,1.000000
98.255524,0.250562,0.259313,1.000000
100.275848,0.173113,0.246208,1.000000
105.869850,0.259252,0.202493,1.000000
105.364372,0.123731,0.189284,1.000000
105.961746,0.237598,0.157748,1.000000
109.493149,0.190026,0.144665,1.000000
107.528564,0.205255,0.080076,1.000000
102.312737,0.029582,0.067349,1.000000
