dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.069120,0.443381,290.498749,298.165558
-0.086186,0.445120,300.264374,298.785614
-0.133075,0.433418,292.235626,298.845581
-0.009832,0.500641,296.909821,299.086609
-0.012947,0.360389,295.471558,299.259247
-0.010382,0.391375,301.163208,299.239441
-0.046381,0.285356,297.508545,299.412903
-0.088404,0.414254,299.485779,299.503601
-0.116294,0.401318,288.038269,299.540527
-0.111659,0.668382,310.516357,300.893585
-0.150548,0.110395,296.840668,301.199371
-0.213304,0.338468,302.600861,301.628418
0.003839,0.030877,296.487823,301.524200
-0.113772,0.234831,300.741211,301.676239
-0.079117,0.152007,288.820282,300.971893
-0.057255,0.102946,298.166290,302.015350
-0.026352,0.066849,290.431976,300.979065
-0.217415,0.126411,297.441498,300.105103
0.079055,0.177500,290.861145,298.628662
-0.072033,0.261509,298.166290,298.899048
0.000093,0.329772,291.156769,298.483551
0.056862,0.149198,302.667633,298.686493
-0.054944,0.336862,286.664978,298.149017
0.179426,0.383703,299.429901,299.045807
-0.246517,0.520233,288.701050,299.040344
0.123834,0.689559,303.201691,299.613068
-0.167177,0.368321,290.079132,299.025146
0.015181,0.170691,300.922394,299.667938
-0.125893,0.268790,287.680634,299.038513
-0.105332,0.393001,298.647888,300.195923
-0.147442,0.289454,289.602295,300.139343
-0.306272,0.190382,299.062744,300.971283
0.058358,0.195506,291.576385,300.344391
-0.046087,0.212868,299.186707,300.964203
-0.073986,0.154570,294.694916,300.265808
-0.056813,0.246961,290.975586,300.502045
-0.227665,0.528755,289.540283,299.573639
-0.035856,0.417062,299.184326,299.880585
-0.356096,0.375119,292.894836,298.553833
-0.021830,0.145411,295.889374,298.154633
-0.302036,0.220235,289.897919,297.553375
-0.053454,0.528072,300.683990,298.176697
-0.190165,0.485003,290.975586,297.700409
0.044624,0.654099,296.010986,298.239868
-0.260511,0.496106,294.872528,298.760712
-0.035352,0.525309,298.826691,299.649933
-0.101843,0.441801,288.580078,299.834259
-0.163898,0.437359,297.268646,300.312500
-0.142817,0.071391,293.253967,300.086365
0.003272,0.488989,299.129486,300.464172
