omega_ref,omega_pll,Iq_ref,Iq_meas
1199.969482,1200.864746,0.044836,0.332028
1199.969482,1201.858643,0.044836,0.203648
1199.969482,1200.099854,0.043097,0.031437
1199.969482,1200.957642,0.043097,0.169857
1199.969482,1202.024292,0.102252,0.079358
1199.969482,1203.525879,0.102252,-0.135435
1199.969482,1198.007202,0.018393,0.170191
1199.969482,1196.491211,0.018393,0.363023
1199.969482,1194.889038,0.743233,0.639647
1199.969482,1194.580200,0.743233,0.494250
1199.969482,1200.657959,0.542571,0.459466
1199.969482,1199.920776,0.542571,0.412259
1199.969482,1201.120239,0.111235,0.020813
1199.969482,1198.852417,0.111235,0.187190
1199.969482,1201.911865,0.126438,0.222060
1199.969482,1205.367920,0.126438,-0.051897
1199.969482,1200.107300,-0.449402,-0.450239
1199.969482,1198.046021,-0.449402,-0.541324
1199.969482,1191.675537,0.303930,0.152530
1199.969482,1193.478760,0.303930,0.470682
1199.969482,1198.742554,0.921021,0.611069
1199.969482,1198.063232,0.921021,0.780617
1199.969482,1199.450195,0.349186,0.362741
1199.969482,1198.915527,0.349186,0.197470
1199.969482,1198.965332,0.475439,-0.170622
1199.969482,1202.912354,0.475439,0.426556
1199.969482,1204.308960,-0.327561,-0.556799
1199.969482,1198.000122,-0.327561,-0.417613
1199.969482,1196.535645,0.317861,0.329259
1199.969482,1194.657959,0.317861,0.146848
1199.969482,1194.993530,0.712619,0.329147
1199.969482,1200.292236,0.712619,0.260591
1199.969482,1199.837280,0.240768,0.239521
1199.969482,1201.110474,0.240768,0.101230
1199.969482,1198.516968,0.177037,0.196232
1199.969482,1201.229126,0.177037,0.181988
1199.969482,1204.453613,0.086021,0.292962
1199.969482,1200.457153,0.086021,0.050841
1199.969482,1199.007813,0.349848,-0.073687
1199.969482,1193.475464,0.349848,0.110628
1199.969482,1194.680176,0.950131,0.625600
1199.969482,1201.378662,0.950131,0.731545
1199.969482,1201.284424,0.114178,0.442411
1199.969482,1201.679443,0.114178,-0.236810
1199.969482,1200.553833,0.119709,-0.111910
1199.969482,1201.581421,0.119709,0.022806
1199.969482,1204.829956,0.050769,0.122284
1199.969482,1204.207397,0.050769,-0.212034
1199.969482,1199.443115,-0.093301,-0.079532
1199.969482,1197.499512,-0.093301,-0.055592
1199.969482,1196.138550,0.668415,0.495648
1199.969482,1196.400513,0.668415,0.393329
1199.969482,1201.300415,0.476199,0.411849
1199.969482,1201.023560,0.476199,0.328099
1199.969482,1200.969604,0.281571,0.049393
1199.969482,1200.488525,0.281571,0.300676
1199.969482,1201.441406,0.314732,0.184686
1199.969482,1205.949341,0.314732,0.285959
1199.969482,1201.437744,-0.196979,-0.409673
1199.969482,1199.245850,-0.196979,-0.299567
1199.969482,1195.215576,0.334252,0.171836
1199.969482,1195.557129,0.334252,0.218138
1199.969482,1202.293457,0.687983,0.877859
1199.969482,1200.499756,0.687983,0.881751
1199.969482,1201.677124,0.254772,0.203650
1199.969482,1200.221313,0.254772,0.048430
1199.969482,1200.791626,0.402232,0.145034
1199.969482,1205.950073,0.402232,0.248886
1199.969482,1204.020020,-0.390167,-0.834766
1199.969482,1200.212769,-0.390167,-0.283324
1199.969482,1196.324219,0.367042,-0.043882
1199.969482,1196.051636,0.367042,0.532095
1199.969482,1197.415405,0.844668,0.487313
1199.969482,1200.659912,0.844668,0.572956
1199.969482,1201.604736,0.291942,0.292019
1199.969482,1201.565308,0.291942,0.124691
1199.969482,1201.448608,0.074226,-0.191120
1199.969482,1202.445435,0.074226,0.073378
1199.969482,1206.126709,-0.270687,-0.511438
1199.969482,1200.482544,-0.270687,-0.506190
1199.969482,1199.745361,0.196728,0.139376
1199.969482,1194.875244,0.196728,0.213655
1199.969482,1194.588379,0.774762,0.986824
1199.969482,1202.023071,0.774762,0.945375
1199.969482,1200.903809,0.093550,0.346763
1199.969482,1201.236450,0.093550,0.023985
1199.969482,1199.363892,0.157612,-0.039163
1199.969482,1200.907715,0.157612,0.362405
1199.969482,1206.287476,0.183241,0.113853
1199.969482,1202.523071,0.183241,0.078383
1199.969482,1199.772461,0.049863,0.198932
1199.969482,1196.322876,0.049863,0.066886
1199.969482,1196.210815,0.685257,0.957449
1199.969482,1198.006470,0.685257,1.134264
1199.969482,1201.382690,0.076296,0.078466
1199.969482,1201.185425,0.076296,-0.048319
1199.969482,1200.918091,0.010637,0.032049
1199.969482,1200.323486,0.010637,0.210642
1199.969482,1201.130005,0.143751,0.210304
1199.969482,1204.844849,0.143751,0.171138
1199.969482,1198.634766,-0.094402,-0.159277
1199.969482,1197.989502,-0.094402,-0.083179
1199.969482,1193.797729,0.627725,0.692219
1199.969482,1193.785278,0.627725,1.148965
1199.969482,1201.016479,0.862071,1.111049
1199.969482,1199.093872,0.862071,1.141443
1199.969482,1200.767212,0.179106,0.313272
1199.969482,1198.136108,0.179106,0.046151
1199.969482,1200.923706,0.293110,0.416799
1199.969482,1205.235474,0.293110,0.425740
1199.969482,1203.867676,-0.511429,-0.656029
1199.969482,1197.951172,-0.511429,-0.290509
1199.969482,1194.799683,0.377724,0.868553
1199.969482,1194.906860,0.377724,0.655985
1199.969482,1196.878784,0.839116,1.153870
1199.969482,1199.971680,0.839116,1.070801
1199.969482,1200.436646,0.371949,0.739118
1199.969482,1201.084229,0.371949,0.610956
1199.969482,1200.073242,0.360136,1.072342
1199.969482,1202.271606,0.360136,0.681261
1199.969482,1204.978027,-0.109805,-0.311949
1199.969482,1199.800049,-0.109805,-0.211315
1199.969482,1197.943604,0.335422,0.484184
1199.969482,1194.676147,0.335422,0.558625
1199.969482,1196.606201,0.645432,1.023826
1199.969482,1201.680420,0.645432,0.962571
1199.969482,1200.841675,0.057827,0.378340
1199.969482,1200.945435,0.057827,-0.196541
1199.969482,1198.381470,0.052432,0.104857
1199.969482,1201.454468,0.052432,0.139112
1199.969482,1204.587769,0.109817,0.017957
1199.969482,1202.281494,0.109817,0.219991
1199.969482,1198.011963,0.261857,0.528579
1199.969482,1195.677246,0.261857,0.150124
1199.969482,1194.588623,1.001072,0.981527
1199.969482,1198.880249,1.001072,1.208341
1199.969482,1201.229492,0.206477,0.551935
1199.969482,1201.253906,0.206477,0.303365
1199.969482,1202.686401,0.063007,0.310026
1199.969482,1200.335205,0.063007,0.064406
1199.969482,1204.510498,0.078162,0.211844
1199.969482,1204.604614,0.078162,-0.047627
1199.969482,1200.190186,-0.226300,-0.416797
1199.969482,1198.620850,-0.226300,-0.190926
1199.969482,1194.043335,0.453947,0.480200
1199.969482,1194.935913,0.453947,0.665928
1199.969482,1200.307373,0.739814,0.922721
1199.969482,1199.859619,0.739814,0.748676
1199.969482,1200.335449,0.302890,0.101915
1199.969482,1199.717896,0.302890,0.319254
1199.969482,1201.244629,0.288993,0.312065
1199.969482,1206.560303,0.288993,0.509759
1199.969482,1203.689331,-0.338404,-0.274025
1199.969482,1199.928345,-0.338404,-0.194846
1199.969482,1196.729980,0.231709,0.087800
1199.969482,1194.602539,0.231709,0.218698
1199.969482,1199.964722,0.774977,0.817184
1199.969482,1200.246826,0.774977,0.846040
1199.969482,1201.882080,0.204252,0.591804
1199.969482,1201.453247,0.204252,0.248366
1199.969482,1200.984741,0.166991,0.089368
1199.969482,1204.534790,0.166991,0.143660
1199.969482,1204.415894,-0.323688,-0.638338
1199.969482,1200.090698,-0.323688,-0.496610
1199.969482,1196.901367,0.368801,0.402250
1199.969482,1195.626343,0.368801,0.509891
1199.969482,1194.661255,0.726471,0.778526
1199.969482,1201.319702,0.726471,0.887688
1199.969482,1201.541138,0.166427,0.169057
1199.969482,1201.462646,0.166427,-0.075586
1199.969482,1200.338501,0.102076,0.052152
1199.969482,1199.984497,0.102076,0.045437
1199.969482,1206.499146,0.141455,0.501172
1199.969482,1201.146118,0.141455,0.041597
1199.969482,1199.057739,0.172273,0.215860
1199.969482,1195.393555,0.172273,0.063447
1199.969482,1194.947021,0.895324,0.896304
1199.969482,1201.757446,0.895324,0.840761
1199.969482,1200.755005,0.102467,0.214630
1199.969482,1201.628784,0.102467,0.214494
1199.969482,1200.019775,0.154238,0.093010
1199.969482,1201.051147,0.154238,0.161198
1199.969482,1202.459961,0.202387,0.167530
1199.969482,1203.754517,0.202387,0.014262
1199.969482,1199.867065,-0.016107,-0.146451
