dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.068086,0.227677,45.957565,48.672573
0.170041,0.211333,49.252510,48.332191
0.098828,0.332080,52.013397,49.150162
0.059754,0.301094,47.698021,49.127205
0.150967,0.201142,49.133301,48.748447
0.209688,0.079827,52.733421,49.549973
-0.117986,0.449406,50.697327,50.527882
-0.099675,0.141690,54.349899,50.936493
-0.101356,0.119382,56.447983,51.361481
-0.084522,0.082050,52.070618,51.518925
-0.040614,0.134295,54.111481,51.611664
-0.014820,0.108260,50.034523,51.132042
0.071736,0.148192,48.055649,50.257523
-0.108093,-0.015992,50.754547,50.390820
0.089278,0.076848,48.718452,50.155773
-0.047418,-0.003225,49.371719,50.242458
0.209912,0.049046,50.392151,49.737198
-0.023484,0.092109,48.236847,49.170074
-0.218990,0.227503,48.356056,48.601913
-0.021049,0.328609,45.480728,47.217552
-0.128860,0.403505,48.952103,47.213726
0.144243,0.392963,50.692558,48.269188
0.259719,0.179611,53.267479,49.785267
-0.076871,0.306276,49.257278,50.341557
0.035732,0.184113,47.998428,49.654579
-0.070835,0.325067,47.397614,48.792980
0.012479,0.235263,54.287910,50.137276
0.092611,0.297583,49.495697,50.757107
0.089788,0.086185,48.174858,51.288727
-0.126187,-0.147759,52.070618,51.754562
-0.131958,0.031320,50.215721,51.453949
0.001809,0.194300,47.879219,50.608089
-0.221772,0.058456,50.153732,50.075790
0.239804,0.306334,51.894188,50.466866
0.044950,0.249393,53.029060,51.419662
0.129707,0.114836,49.252510,51.164242
-0.265141,0.191087,48.837662,50.500961
-0.014452,0.134852,49.977303,50.120079
0.026052,0.109117,50.334930,50.040367
0.056348,0.074417,48.356056,49.483696
0.120491,0.076237,48.537254,48.836094
0.159685,0.211014,50.873756,49.490498
0.148834,-0.112695,49.972534,49.940804
-0.127744,0.348532,48.174858,49.786179
-0.076169,-0.031226,50.392151,49.212460
0.009305,0.496118,46.501160,48.662308
-0.044368,0.181337,48.174858,48.606144
0.121152,0.350877,51.231384,49.093723
0.038386,0.183578,50.034523,49.496365
0.070383,0.303610,50.935745,49.761940
-0.040849,0.159493,52.251816,50.224022
0.078615,0.135443,50.511360,50.540905
0.048298,0.107440,48.956871,50.126942
-0.080671,0.151188,49.796104,50.271225
-0.217419,0.150847,49.676895,50.134457
-0.062642,0.197472,49.433708,50.060375
-0.299344,0.343350,49.552917,50.326305
-0.241464,0.438672,54.049492,51.289478
0.031890,0.150134,52.011013,51.799843
0.048810,-0.107209,50.632954,51.387459
-0.023327,0.097260,46.796799,50.017197
0.010339,0.094492,48.356056,49.034584
0.074132,0.381481,53.448677,49.218067
0.090697,0.224015,48.174858,49.402439
0.040268,0.025247,48.956871,49.315071
0.196554,0.353518,48.835278,49.166908
-0.106987,0.247308,46.739578,48.782402
-0.108230,0.371075,45.599937,47.925636
-0.299271,0.247912,51.171780,47.974720
-0.105154,0.498391,52.850246,48.965450
0.060214,0.478582,53.927898,50.565086
0.006006,0.218457,50.752163,51.218811
-0.049129,0.193910,56.145191,50.814590
0.258755,-0.012942,51.770210,50.406033
0.026526,0.091280,53.148270,50.988125
0.077755,0.116786,51.290989,51.098518
0.151098,0.065392,51.352978,51.044205
0.114849,0.051205,51.112175,51.200916
-0.028842,-0.011672,49.493313,51.142063
-0.129013,0.302957,47.996044,50.354645
-0.083421,0.131314,49.555302,49.609749
0.015200,0.360301,48.775673,49.204945
-0.057207,0.130604,49.195290,49.117538
0.070470,0.206085,48.477650,49.017216
0.075490,0.179045,47.159195,48.573570
-0.149259,0.222899,49.614906,48.592415
0.099124,0.419967,49.614906,48.918190
0.155082,0.272122,46.558380,48.690235
0.081594,0.228903,48.775673,48.461788
0.157517,0.322906,50.694942,49.124393
-0.115410,0.341656,55.727959,50.268703
-0.100939,0.289896,53.389072,50.699459
-0.025940,0.187475,48.177242,50.874226
0.018619,0.142500,51.891804,51.883839
0.039562,0.072191,51.653385,51.984264
0.000000,0.000000,49.855709,51.828018
-0.013308,0.033372,51.352978,51.478111
